account_id,seats,is_trial,mrr_amount,arr_amount,auto_renew_flag,upgrade_flag,downgrade_flag,total_usage_count,total_usage_duration_secs,total_errors,distinct_features_used,ticket_count,avg_satisfaction,avg_resolution_hours,escalation_count,tenure_days,days_since_last_activity,usage_rate_per_day,feature_breadth_ratio,tenure_months,support_tickets_per_month,clv_proxy,engagement_trend_ratio,has_support_tickets,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,plan_tier_Enterprise,plan_tier_Pro,billing_frequency_monthly,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,top_risk_increasing,top_risk_decreasing
A-592832,0.003996944515002075,-0.02314051556396136,-0.015137871878085482,-0.01513787187808559,0.11298044351953808,0.0302206082354628,-0.0016854774780280498,2.1970070333028673,-0.09016720785069941,-1.0769257689445273,-0.35146914929938844,-0.019704206377230214,0.010194880145140235,0.004705152081488775,-0.009456650745481975,0.7870957601790772,0.22683842011203784,-1.3417113477948153,-0.3514691492993874,0.7885353265051358,0.26934361441147964,0.055562657365973364,-0.8308119301027285,-0.0017363872814420765,-0.1952022743700931,-0.0015140950748385386,-0.06499333512347424,-0.10110161333830604,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,-0.028499466082859387,-0.0252157751870108,0.199685278281537,0.03199092698208957,0.06657295861783105,0.055635200087560094,-0.07988674679700883,-0.22236698206500055,-0.05596714365156208,0.03447150587594823,total_usage_count (+2.197); tenure_months (+0.789); tenure_days (+0.787),usage_rate_per_day (-1.342); total_errors (-1.077); engagement_trend_ratio (-0.831)
A-d40bf7,-0.09972123593758346,-0.02314051556396136,-0.012165076542871247,-0.012165076542871332,-0.03374740520713475,0.0302206082354628,-0.0016854774780280498,0.2786160152670724,4.3594946637668226e-05,0.17929729133010694,-0.03036525917482304,-0.041843764104455165,0.010194880145140235,0.021907586945517928,-0.009456650745481975,0.6727338625867667,-0.30195407148207315,-0.07917876755411371,-0.030365259174822946,0.6739642656253487,-0.003814707036662926,0.05144858478710918,-1.0284439954116391,-0.0017363872814420765,-0.1952022743700931,-0.0015140950748385386,0.18498103073604205,-0.10110161333830604,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,0.32774385995288297,-0.0252157751870108,-0.31232825577368606,0.03199092698208957,0.06657295861783105,-0.06531088705930968,-0.07988674679700883,-0.22236698206500055,-0.05596714365156208,0.03447150587594823,tenure_months (+0.674); tenure_days (+0.673); country_IN (+0.328),engagement_trend_ratio (-1.028); country_US (-0.312); days_since_last_activity (-0.302)
A-6c093d,0.031823773416915266,0.06942154669188408,-0.026108606127704544,-0.026108606127704735,-0.03374740520713475,0.0302206082354628,-0.0016854774780280498,0.70058389703462,-0.03432469383097097,-0.12524163237283475,-0.09318993332962933,-0.019704206377230214,0.010194880145140235,-0.006134738380776176,0.03352812537034518,-0.8191690741856479,0.22683842011203784,0.033968965977822146,-0.09318993332962906,-0.8206673013064215,-0.03426450465304449,0.056197091715289034,1.1114416072510476,-0.0017363872814420765,0.6535032663694421,-0.0015140950748385386,-0.06499333512347424,-0.10110161333830604,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,-0.028499466082859387,-0.0252157751870108,0.199685278281537,0.03199092698208957,0.06657295861783105,0.055635200087560094,-0.07988674679700883,0.08224532213363035,-0.05596714365156208,-0.19533853329703998,engagement_trend_ratio (+1.111); total_usage_count (+0.701); industry_DevTools (+0.654),tenure_months (-0.821); tenure_days (-0.819); referral_source_partner (-0.195)
A-462d45,0.02170492654349229,0.06942154669188408,-0.007824049045006106,-0.007824049045006162,-0.03374740520713475,0.0302206082354628,-0.0016854774780280498,0.5911848165763668,-0.004759021090120682,0.0270278294786361,-0.1490340881339016,0.002435351349994744,0.00014736357634236903,0.013070719720845414,-0.009456650745481975,-0.10180808019751826,0.03701547441158777,0.024944868897243896,-0.14903408813390115,-0.10199428306048329,-0.028155055738170443,0.014958859009770838,-0.33916145963577665,-0.0017363872814420765,-0.1952022743700931,-0.0015140950748385386,-0.06499333512347424,-0.10110161333830604,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,-0.028499466082859387,-0.0252157751870108,0.199685278281537,-0.07464549629154232,0.06657295861783105,0.055635200087560094,-0.07988674679700883,0.08224532213363035,-0.05596714365156208,-0.19533853329703998,total_usage_count (+0.591); country_US (+0.200); referral_source_organic (+0.082),engagement_trend_ratio (-0.339); referral_source_partner (-0.195); industry_DevTools (-0.195)
A-956988,0.04700204372704973,-0.02314051556396136,0.053099597615576866,0.05309959761557724,-0.03374740520713475,0.0302206082354628,-0.0016854774780280498,0.6536985768382256,-0.011762387899563178,-0.8485215761673212,-0.1560146074844356,-0.041843764104455165,-0.009900152992455497,-0.02050937573291012,-0.009456650745481975,0.7299148113829219,0.14548572909755925,-0.20522329953107554,-0.15601460748443513,0.7312497960652423,0.02093264947064991,0.040419513480254174,-0.9926478592197518,-0.0017363872814420765,-0.1952022743700931,0.013626855673546847,-0.06499333512347424,-0.10110161333830604,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,-0.028499466082859387,0.22694197668309718,-0.31232825577368606,-0.07464549629154232,0.06657295861783105,0.055635200087560094,-0.07988674679700883,0.08224532213363035,-0.05596714365156208,0.03447150587594823,tenure_months (+0.731); tenure_days (+0.730); total_usage_count (+0.654),engagement_trend_ratio (-0.993); total_errors (-0.849); country_US (-0.312)
A-ac14bb,-0.003592190640065158,-0.02314051556396136,-0.019491337850156536,-0.01949133785015668,-0.03374740520713475,-0.34753699470782223,-0.0016854774780280498,0.15749560475972077,-0.010529844519889515,-0.5820500179272472,-0.03734577852535707,-0.041843764104455165,0.00014736357634236903,0.016251991921727518,-0.009456650745481975,-0.4370963708658832,0.06413303808308064,0.03352196781563919,-0.03734577852535693,-0.4378958024580415,-0.03483561215856634,0.03578777508121897,0.11660957371861104,-0.0017363872814420765,-0.1952022743700931,-0.0015140950748385386,0.18498103073604205,-0.10110161333830604,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,-0.028499466082859387,-0.0252157751870108,0.199685278281537,-0.07464549629154232,0.06657295861783105,0.055635200087560094,-0.07988674679700883,0.08224532213363035,-0.05596714365156208,-0.19533853329703998,country_US (+0.200); industry_FinTech (+0.185); total_usage_count (+0.157),total_errors (-0.582); tenure_months (-0.438); tenure_days (-0.437)
A-463db0,0.01158607967006931,-0.02314051556396136,-0.016966327586355325,-0.016966327586355447,-0.03374740520713475,0.0302206082354628,-0.0016854774780280498,-0.48327043792433294,0.02254647650895063,0.5219035804959163,0.06736201173265341,0.04671446680444465,0.0026592427185418354,-0.02003807614759424,0.03352812537034518,0.7429104815638663,0.18616207460479856,-0.12084869781851383,0.06736201173265317,0.7442692348015817,0.17456527701867075,0.05466974976323281,-0.938576588890574,-0.0017363872814420765,-0.1952022743700931,-0.0015140950748385386,-0.06499333512347424,0.35845117456308506,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,-0.028499466082859387,-0.0252157751870108,0.199685278281537,0.03199092698208957,0.06657295861783105,0.055635200087560094,-0.07988674679700883,0.08224532213363035,-0.05596714365156208,-0.19533853329703998,tenure_months (+0.744); tenure_days (+0.743); total_errors (+0.522),engagement_trend_ratio (-0.939); total_usage_count (-0.483); referral_source_partner (-0.195)
A-ce66f8,-0.023829884386911117,-0.02314051556396136,-0.008433534281096054,-0.008433534281096113,-0.03374740520713475,0.0302206082354628,-0.0016854774780280498,0.012932534154172072,0.008561258609910317,0.29349938771871004,0.025478895629449216,0.04671446680444465,-0.004876394708056564,-0.008019936722039628,-0.009456650745481975,-0.4786825154449052,0.24039720194778427,0.0348306133242285,0.025478895629449123,-0.47955800641432794,-0.027507488692811874,-0.00013441248567713895,0.13328259169404846,-0.0017363872814420765,-0.1952022743700931,0.013626855673546847,-0.06499333512347424,-0.10110161333830604,0.2564933291000565,-0.06127449945998744,-0.019062961308309635,-0.028499466082859387,-0.0252157751870108,-0.31232825577368606,0.03199092698208957,-0.10412693527404343,0.055635200087560094,0.390035293185396,0.08224532213363035,-0.05596714365156208,0.03447150587594823,referral_source_event (+0.390); total_errors (+0.293); country_CA (+0.256),tenure_months (-0.480); tenure_days (-0.479); country_US (-0.312)
A-c4ea60,0.003996944515002075,-0.02314051556396136,0.018446008477891244,0.01844600847789138,-0.03374740520713475,0.0302206082354628,-0.0016854774780280498,-0.24884383694236203,0.006673510333061835,0.33156675318157774,0.025478895629449216,0.024574909077219702,-0.0038716430511767756,-7.84377166989983e-06,-0.009456650745481975,-0.9127378994884474,-0.03077843476714441,0.03900667705065733,0.025478895629449123,-0.9144072602080658,-0.031716986718619146,-0.13361099160820494,0.6289368507890205,-0.0017363872814420765,-0.1952022743700931,-0.0015140950748385386,0.18498103073604205,-0.10110161333830604,-0.013499648900002976,0.8140754928255473,-0.019062961308309635,-0.028499466082859387,-0.0252157751870108,-0.31232825577368606,-0.07464549629154232,0.06657295861783105,-0.06531088705930968,-0.07988674679700883,0.08224532213363035,0.21054306421301927,0.03447150587594823,country_DE (+0.814); engagement_trend_ratio (+0.629); total_errors (+0.332),tenure_months (-0.914); tenure_days (-0.913); country_US (-0.312)
A-832ec2,0.0394129085719825,0.06942154669188408,0.028347033945801424,0.02834703394580163,0.11298044351953808,-0.34753699470782223,-0.0016854774780280498,0.07935340443239715,-0.003811304858867034,0.06509519494150381,-0.00244318177268691,-0.019704206377230214,0.00014736357634236903,0.014131143787806114,0.03352812537034518,-0.24995872026028415,0.1319269472618128,0.03178709894643611,-0.0024431817726868854,-0.25041588465475323,-0.0318912116035324,-0.08656454360494574,0.5804780834258443,-0.0017363872814420765,-0.1952022743700931,-0.0015140950748385386,0.18498103073604205,-0.10110161333830604,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,-0.028499466082859387,0.22694197668309718,-0.31232825577368606,-0.07464549629154232,0.06657295861783105,0.055635200087560094,0.390035293185396,0.08224532213363035,-0.05596714365156208,0.03447150587594823,engagement_trend_ratio (+0.580); referral_source_event (+0.390); country_UK (+0.227),upgrade_flag (-0.348); country_US (-0.312); tenure_months (-0.250)
A-684255,0.02676434998020378,-0.02314051556396136,-0.026108606127704544,-0.026108606127704735,-0.03374740520713475,0.0302206082354628,0.03202407208253294,0.6341630267563948,-0.0212994868602384,-0.6581847488529826,-0.12111201073176545,0.002435351349994744,0.006845707955540948,0.030744454170190432,0.03352812537034518,0.13211398305948055,-0.07145478027438372,0.016960539954225612,-0.12111201073176507,0.13235561419362704,-0.024523701815074312,0.056197091715289034,-0.3193395832294926,-0.0017363872814420765,-0.1952022743700931,-0.0015140950748385386,0.18498103073604205,-0.10110161333830604,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,-0.028499466082859387,-0.0252157751870108,0.199685278281537,-0.07464549629154232,0.06657295861783105,0.055635200087560094,-0.07988674679700883,0.08224532213363035,-0.05596714365156208,0.03447150587594823,total_usage_count (+0.634); country_US (+0.200); industry_FinTech (+0.185),total_errors (-0.658); engagement_trend_ratio (-0.319); industry_DevTools (-0.195)
A-c42f1f,0.029294061698559522,-0.02314051556396136,-0.024217958048405114,-0.024217958048405288,-0.03374740520713475,0.0302206082354628,-0.0016854774780280498,-0.6004837384153183,0.026581186258871566,0.25543202225584233,0.0883035697842555,0.11313313998611954,0.00014736357634236903,0.006590350422752248,0.03352812537034518,0.4050230568593125,-0.6002472718684946,0.02101478144664521,0.08830356978425523,0.40576382765675567,0.014626832668305776,0.05430194088498252,-0.957722145792409,-0.0017363872814420765,-0.1952022743700931,-0.0015140950748385386,-0.06499333512347424,0.35845117456308506,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,-0.028499466082859387,-0.0252157751870108,0.199685278281537,0.03199092698208957,-0.10412693527404343,-0.06531088705930968,-0.07988674679700883,0.08224532213363035,0.21054306421301927,0.03447150587594823,tenure_months (+0.406); tenure_days (+0.405); industry_HealthTech (+0.358),engagement_trend_ratio (-0.958); total_usage_count (-0.600); days_since_last_activity (-0.600)
A-4e44e8,0.041942620290338246,-0.02314051556396136,0.015970752110913703,0.015970752110913818,-0.03374740520713475,0.0302206082354628,-0.0016854774780280498,0.767004767312845,-0.02977155768860209,-0.3917131906129087,-0.13507304943283352,-0.019704206377230214,-0.00655098080285621,0.006590350422752248,-0.009456650745481975,0.6753329966229555,-0.26127772597483384,-0.11012336238881545,-0.13507304943283313,0.6765681533726166,0.014626832668305776,0.04213723369132651,-0.8816880471478814,-0.0017363872814420765,0.6535032663694421,-0.0015140950748385386,-0.06499333512347424,-0.10110161333830604,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,-0.028499466082859387,-0.0252157751870108,0.199685278281537,-0.07464549629154232,0.06657295861783105,0.055635200087560094,-0.07988674679700883,0.08224532213363035,-0.05596714365156208,0.03447150587594823,total_usage_count (+0.767); tenure_months (+0.677); tenure_days (+0.675),engagement_trend_ratio (-0.882); total_errors (-0.392); days_since_last_activity (-0.261)
A-30b4ca,-0.16802345233318858,-0.02314051556396136,-0.0057841392752356665,-0.005784139275235707,-0.03374740520713475,0.0302206082354628,-0.0016854774780280498,-0.34652158735151656,0.011699480032969693,0.17929729133010694,0.025478895629449216,-0.019704206377230214,0.00014736357634236903,-0.030642316817201254,-0.009456650745481975,0.540178026741134,0.11836816542606639,0.0007811699267887451,0.025478895629449123,0.5411659905146861,-0.012029574723421713,0.042615177431425746,-0.6247234084032794,-0.0017363872814420765,-0.1952022743700931,0.013626855673546847,-0.06499333512347424,-0.10110161333830604,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,0.32774385995288297,-0.0252157751870108,-0.31232825577368606,0.03199092698208957,0.06657295861783105,0.055635200087560094,-0.07988674679700883,-0.22236698206500055,-0.05596714365156208,0.03447150587594823,tenure_months (+0.541); tenure_days (+0.540); country_IN (+0.328),engagement_trend_ratio (-0.625); total_usage_count (-0.347); country_US (-0.312)
A-9f2731,0.04700204372704973,-0.02314051556396136,-0.026108606127704544,-0.026108606127704735,-0.03374740520713475,0.0302206082354628,-0.0016854774780280498,-0.6512761686280787,0.02671950160073021,0.25543202225584233,0.10226460848532358,-0.08612287955890506,0.00014736357634236903,-7.84377166989983e-06,-0.009456650745481975,0.581764171320156,0.07769181991882708,0.0029594295401704296,0.10226460848532323,0.5828281944709724,-0.0386859821151492,0.056197091715289034,-0.9358186430042877,0.08508297679066168,-0.1952022743700931,-0.0015140950748385386,0.18498103073604205,-0.10110161333830604,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,0.32774385995288297,-0.0252157751870108,-0.31232825577368606,-0.07464549629154232,0.06657295861783105,0.055635200087560094,0.390035293185396,0.08224532213363035,-0.05596714365156208,0.03447150587594823,tenure_months (+0.583); tenure_days (+0.582); referral_source_event (+0.390),engagement_trend_ratio (-0.936); total_usage_count (-0.651); country_US (-0.312)
A-32fb14,-0.016240749231843883,-0.02314051556396136,0.0382480594137116,0.03824805941371188,-0.03374740520713475,0.0302206082354628,-0.0016854774780280498,-0.010510125944025015,-0.0002238147142890367,0.29349938771871004,0.011517856928381155,0.024574909077219702,0.005171121860741302,0.002819953740225303,-0.009456650745481975,-0.2759500606221729,0.15904451093330568,0.03279558101649508,0.011517856928381084,-0.27645476212743214,-0.02763228845988741,-0.11665645693225012,0.4302485544077642,-0.0017363872814420765,0.6535032663694421,-0.0015140950748385386,-0.06499333512347424,-0.10110161333830604,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,-0.028499466082859387,-0.0252157751870108,0.199685278281537,-0.07464549629154232,0.06657295861783105,0.055635200087560094,0.390035293185396,0.08224532213363035,-0.05596714365156208,0.03447150587594823,industry_DevTools (+0.654); engagement_trend_ratio (+0.430); referral_source_event (+0.390),tenure_months (-0.276); tenure_days (-0.276); clv_proxy (-0.117)
A-00cac8,0.029294061698559522,0.06942154669188408,-0.014528386641995534,-0.014528386641995638,-0.03374740520713475,0.0302206082354628,0.03202407208253294,0.43490041592171963,-0.010806475203606796,-0.16330899783570246,-0.05130681722642513,-0.041843764104455165,0.00014736357634236903,0.004233852496172905,-0.009456650745481975,-0.41890243261256105,0.14548572909755925,0.03154649379959853,-0.051306817226424974,-0.41966858822716635,-0.03477862993933573,0.021001650373931757,-0.002321608225659238,-0.0017363872814420765,-0.1952022743700931,-0.0015140950748385386,-0.06499333512347424,0.35845117456308506,-0.013499648900002976,-0.06127449945998744,-0.019062961308309635,-0.028499466082859387,-0.0252157751870108,-0.31232825577368606,-0.07464549629154232,0.06657295861783105,0.055635200087560094,-0.07988674679700883,-0.22236698206500055,-0.05596714365156208,0.03447150587594823,total_usage_count (+0.435); industry_HealthTech (+0.358); days_since_last_activity (+0.145),tenure_months (-0.420); tenure_days (-0.419); country_US (-0.312)
